0.00	-111	-109.24	-23.73	-1.7585	892
0.00	-111	-111.00	-47.26	0.0000	876
0.10	-111	-111.00	-70.74	0.0000	812
0.20	-111	-111.00	-94.22	0.0000	804
0.30	-111	-111.00	-117.70	0.0000	804
0.40	-111	-111.00	-141.18	0.0000	808
0.50	-111	-111.00	-164.66	0.0000	804
0.60	-111	-111.00	-188.14	0.0000	808
0.70	-111	-63.52	-186.40	-47.4795	852
0.80	-111	-19.56	-184.40	-91.4420	920
0.90	-111	-3.73	-184.40	-107.2685	832
1.00	-111	8.58	-184.40	-119.5780	840
1.10	-111	13.85	-183.86	-124.8535	900
1.20	-111	12.09	-183.70	-123.0950	908
1.30	-111	13.85	-183.34	-124.8535	908
1.40	-111	19.13	-182.69	-130.1289	912
1.50	-111	13.85	-182.68	-124.8535	920
1.60	-111	19.13	-182.03	-130.1289	912
1.70	-111	19.13	-181.65	-130.1289	848
1.80	-111	19.13	-181.27	-130.1289	848
1.90	-111	19.13	-180.88	-130.1289	852
2.00	-111	19.13	-180.50	-130.1289	848
2.10	-111	17.37	-180.24	-128.3704	908
2.20	-111	17.37	-179.89	-128.3704	848
2.30	-111	19.13	-179.42	-130.1289	904
2.40	-111	17.37	-179.16	-128.3704	908
2.50	-111	17.37	-178.82	-128.3704	852
2.60	-111	15.61	-178.59	-126.6120	904
2.70	-111	17.37	-178.16	-128.3704	904
2.80	-111	17.37	-177.81	-128.3704	852
2.90	-111	17.37	-177.46	-128.3704	852
3.00	-111	15.61	-177.24	-126.6120	904
3.10	-111	17.37	-176.80	-128.3704	904
3.20	-111	17.37	-176.45	-128.3704	852
3.30	-111	17.37	-176.11	-128.3704	848
3.40	-111	17.37	-175.76	-128.3704	848
3.50	-111	13.85	-175.66	-124.8535	912
3.60	-111	17.37	-175.14	-128.3704	916
3.70	-111	17.37	-174.79	-128.3704	852
3.80	-111	12.09	-174.81	-123.0950	916
3.90	-111	17.37	-174.20	-128.3704	908
4.00	-111	17.37	-173.85	-128.3704	848
4.10	-111	12.09	-173.87	-123.0950	916
4.20	-111	13.85	-173.51	-124.8535	908
4.30	-111	17.37	-172.98	-128.3704	916
4.40	-111	13.85	-172.88	-124.8535	916
4.50	-111	17.37	-172.36	-128.3704	916
4.60	-111	15.61	-172.14	-126.6120	904
4.70	-111	12.09	-172.07	-123.0950	908
4.80	-111	15.61	-171.58	-126.6120	900
4.90	-111	15.61	-171.27	-126.6120	844
5.00	-111	10.34	-171.33	-121.3365	916
5.10	-111	17.37	-170.63	-128.3704	904
5.20	-111	15.61	-170.40	-126.6120	904
5.30	-111	13.85	-170.21	-124.8535	908
5.40	-111	15.61	-169.81	-126.6120	904
5.50	-111	13.85	-169.62	-124.8535	908
5.60	-111	15.61	-169.22	-126.6120	900
5.70	-111	12.09	-169.16	-123.0950	908
5.80	-111	10.34	-169.04	-121.3365	908
5.90	-111	15.61	-168.46	-126.6120	900
6.00	-111	12.09	-168.40	-123.0950	908
6.10	-111	13.85	-168.03	-124.8535	904
6.20	-111	12.09	-167.88	-123.0950	904
6.30	-111	13.85	-167.51	-124.8535	904
6.40	-111	10.34	-167.48	-121.3365	916
6.50	-111	13.85	-167.03	-124.8535	904
6.60	-111	13.85	-166.75	-124.8535	848
6.70	-111	10.34	-166.72	-121.3365	916
6.80	-111	13.85	-166.27	-124.8535	908
6.90	-111	13.85	-165.99	-124.8535	848
7.00	-111	12.09	-165.84	-123.0950	904
7.10	-111	12.09	-165.60	-123.0950	852
7.20	-111	10.34	-165.48	-121.3365	904
7.30	-111	10.34	-165.27	-121.3365	852
7.40	-111	13.85	-164.82	-124.8535	908
7.50	-111	12.09	-164.66	-123.0950	908
7.60	-111	8.58	-164.67	-119.5780	916
7.70	-111	12.09	-164.25	-123.0950	908
7.80	-111	8.58	-164.25	-119.5780	920
7.90	-111	12.09	-163.84	-123.0950	904
8.00	-111	8.58	-163.84	-119.5780	916
8.10	-111	8.58	-163.67	-119.5780	852
8.20	-111	10.34	-163.37	-121.3365	904
8.30	-111	8.58	-163.29	-119.5780	916
8.40	-111	12.09	-162.87	-123.0950	908
8.50	-111	10.34	-162.75	-121.3365	904
8.60	-111	10.34	-162.55	-121.3365	852
8.70	-111	10.34	-162.34	-121.3365	852
8.80	-111	12.09	-162.01	-123.0950	900
8.90	-111	10.34	-161.89	-121.3365	908
9.00	-111	10.34	-161.69	-121.3365	852
9.10	-111	10.34	-161.48	-121.3365	848
9.20	-111	10.34	-161.27	-121.3365	848
9.30	-111	6.82	-161.31	-117.8195	904
9.40	-111	10.34	-160.93	-121.3365	908
9.50	-111	8.58	-160.85	-119.5780	916
9.60	-111	8.58	-160.67	-119.5780	852
9.70	-111	8.58	-160.50	-119.5780	856
9.80	-111	10.34	-160.21	-121.3365	904
9.90	-111	8.58	-160.12	-119.5780	916
10.00	-66	53.58	-126.16	-119.5780	868
10.10	-66	51.82	-125.21	-117.8195	868
10.20	-66	43.03	-124.79	-109.0270	924
10.30	-66	37.75	-124.30	-103.7515	912
10.40	-66	37.75	-123.54	-103.7515	852
10.50	-66	35.99	-122.91	-101.9930	916
10.60	-66	34.23	-122.31	-100.2345	912
10.70	-66	34.23	-121.63	-100.2345	856
10.80	-66	30.72	-121.19	-96.7175	908
10.90	-66	32.48	-120.45	-98.4760	912
11.00	-66	30.72	-119.92	-96.7175	912
11.10	-66	27.20	-119.56	-93.2005	916
11.20	-66	30.72	-118.77	-96.7175	908
11.30	-66	28.96	-118.28	-94.9590	908
11.40	-66	25.44	-117.94	-91.4420	912
11.50	-66	28.96	-117.19	-94.9590	912
11.60	-66	25.44	-116.85	-91.4420	912
11.70	-66	25.44	-116.35	-91.4420	852
11.80	-66	27.20	-115.71	-93.2005	908
11.90	-66	27.20	-115.17	-93.2005	852
12.00	-66	27.20	-114.63	-93.2005	848
12.10	-66	27.20	-114.08	-93.2005	852
12.20	-66	25.44	-113.66	-91.4420	908
12.30	-66	25.44	-113.15	-91.4420	852
12.40	-66	25.44	-112.64	-91.4420	852
12.50	-66	21.92	-112.38	-87.9250	912
12.60	-66	23.68	-111.82	-89.6835	912
12.70	-66	21.92	-111.47	-87.9250	908
12.80	-66	23.68	-110.91	-89.6835	912
12.90	-66	23.68	-110.43	-89.6835	848
13.00	-66	21.92	-110.08	-87.9250	908
13.10	-66	18.41	-109.89	-84.4080	916
13.20	-66	20.17	-109.40	-86.1665	912
13.30	-66	21.92	-108.87	-87.9250	916
13.40	-66	20.17	-108.56	-86.1665	912
13.50	-66	21.92	-108.03	-87.9250	916
13.60	-66	20.17	-107.71	-86.1665	908
13.70	-66	16.65	-107.56	-82.6495	916
13.80	-66	20.17	-106.98	-86.1665	916
13.90	-66	16.65	-106.82	-82.6495	916
14.00	-66	18.41	-106.37	-84.4080	904
14.10	-66	18.41	-106.00	-84.4080	848
14.20	-66	16.65	-105.75	-82.6495	908
14.30	-66	16.65	-105.42	-82.6495	848
14.40	-66	18.41	-104.96	-84.4080	904
14.50	-66	18.41	-104.59	-84.4080	848
14.60	-66	16.65	-104.35	-82.6495	904
14.70	-66	16.65	-104.02	-82.6495	848
14.80	-66	16.65	-103.68	-82.6495	848
14.90	-66	16.65	-103.35	-82.6495	852
15.00	-66	14.89	-103.14	-80.8910	904
15.10	-66	13.13	-102.97	-79.1325	908
15.20	-66	14.89	-102.58	-80.8910	900
15.30	-66	13.13	-102.41	-79.1325	908
15.40	-66	13.13	-102.14	-79.1325	848
15.50	-66	14.89	-101.76	-80.8910	896
15.60	-66	11.37	-101.71	-77.3740	912
15.70	-66	13.13	-101.36	-79.1325	904
15.80	-66	11.37	-101.22	-77.3740	908
15.90	-66	13.13	-100.87	-79.1325	904
16.00	-66	13.13	-100.60	-79.1325	848
16.10	-66	13.13	-100.34	-79.1325	848
16.20	-66	11.37	-100.20	-77.3740	908
16.30	-66	9.62	-100.10	-75.6155	908
16.40	-66	11.37	-99.78	-77.3740	904
16.50	-66	9.62	-99.68	-75.6155	904
16.60	-66	11.37	-99.36	-77.3740	904
16.70	-66	11.37	-99.13	-77.3740	852
16.80	-66	11.37	-98.91	-77.3740	852
16.90	-66	7.86	-98.92	-73.8570	908
17.00	-66	11.37	-98.52	-77.3740	908
17.10	-66	11.37	-98.29	-77.3740	852
17.20	-66	9.62	-98.19	-75.6155	904
17.30	-66	9.62	-98.00	-75.6155	848
17.40	-66	7.86	-97.93	-73.8570	908
17.50	-66	9.62	-97.65	-75.6155	908
17.60	-66	9.62	-97.46	-75.6155	852
17.70	-66	9.62	-97.26	-75.6155	848
17.80	-66	9.62	-97.07	-75.6155	848
17.90	-66	9.62	-96.88	-75.6155	852
18.00	-66	9.62	-96.69	-75.6155	852
18.10	-66	7.86	-96.62	-73.8570	908
18.20	-66	9.62	-96.34	-75.6155	904
18.30	-66	7.86	-96.27	-73.8570	908
18.40	-66	7.86	-96.11	-73.8570	848
18.50	-66	7.86	-95.95	-73.8570	844
18.60	-66	4.34	-96.04	-70.3400	908
18.70	-66	6.10	-95.83	-72.0985	908
18.80	-66	7.86	-95.59	-73.8570	896
18.90	-66	6.10	-95.55	-72.0985	908
19.00	-66	4.34	-95.55	-70.3400	912
19.10	-66	4.34	-95.47	-70.3400	852
19.20	-66	4.34	-95.38	-70.3400	852
19.30	-66	7.86	-95.05	-73.8570	900
19.40	-66	7.86	-94.89	-73.8570	844
19.50	-66	6.10	-94.86	-72.0985	908
19.60	-66	6.10	-94.73	-72.0985	848
19.70	-66	4.34	-94.74	-70.3400	912
19.80	-66	6.10	-94.53	-72.0985	904
19.90	-66	6.10	-94.40	-72.0985	852
20.00	85	157.10	124.31	-72.0985	892
20.10	85	106.10	123.70	-21.1020	924
20.20	85	51.59	122.00	33.4115	868
20.30	85	30.49	121.56	54.5135	908
20.40	85	18.18	121.31	66.8230	912
