0.00	-111	-112.76	-124.03	1.7585	568
0.00	-111	-111.00	-197.64	0.0000	616
0.10	-111	-68.80	-227.00	-42.2040	604
0.20	-111	-10.77	-210.28	-100.2345	708
0.30	-111	12.09	-193.77	-123.0950	692
0.40	-111	15.61	-180.33	-126.6120	696
0.50	-111	20.89	-161.36	-131.8874	696
0.60	-111	13.85	-153.01	-124.8535	700
0.70	-111	8.58	-148.17	-119.5780	764
0.80	-111	5.06	-145.50	-116.0610	768
0.90	-111	1.54	-145.73	-112.5440	768
1.00	-111	3.30	-142.27	-114.3025	768
1.10	-111	1.54	-141.75	-112.5440	764
1.20	-111	-3.73	-147.07	-107.2685	768
1.30	-111	-1.97	-147.95	-109.0270	764
1.40	-111	1.54	-145.19	-112.5440	760
1.50	-111	1.54	-143.92	-112.5440	724
1.60	-111	1.54	-142.65	-112.5440	724
1.70	-111	-0.21	-143.58	-110.7855	768
1.80	-111	-3.73	-148.15	-107.2685	768
1.90	-111	1.54	-144.65	-112.5440	764
2.00	-111	1.54	-143.38	-112.5440	724
2.10	-111	-0.21	-144.30	-110.7855	768
2.20	-111	1.54	-142.29	-112.5440	764
2.30	-111	-0.21	-143.21	-110.7855	768
2.40	-111	-3.73	-147.78	-107.2685	764
2.50	-111	1.54	-144.28	-112.5440	764
2.60	-111	1.54	-143.01	-112.5440	724
2.70	-111	1.54	-141.74	-112.5440	724
2.80	-111	-0.21	-142.67	-110.7855	768
2.90	-111	-3.73	-147.24	-107.2685	768
3.00	-111	-1.97	-148.12	-109.0270	764
3.10	-111	3.30	-143.18	-114.3025	768
3.20	-111	1.54	-142.66	-112.5440	768
3.30	-111	1.54	-141.39	-112.5440	724
3.40	-111	-0.21	-142.32	-110.7855	768
3.50	-111	-3.73	-146.89	-107.2685	764
3.60	-111	1.54	-143.38	-112.5440	764
3.70	-111	-0.21	-144.31	-110.7855	768
3.80	-111	-1.97	-146.68	-109.0270	760
3.90	-111	1.54	-143.92	-112.5440	764
4.00	-111	1.54	-142.65	-112.5440	724
4.10	-111	-0.21	-143.58	-110.7855	768
4.20	-111	1.54	-141.56	-112.5440	760
4.30	-111	-0.21	-142.49	-110.7855	768
4.40	-111	-0.21	-142.67	-110.7855	724
4.50	-111	-0.21	-142.84	-110.7855	728
4.60	-111	1.54	-140.83	-112.5440	764
4.70	-111	-1.97	-143.95	-109.0270	764
4.80	-111	-0.21	-143.38	-110.7855	772
4.90	-111	-1.97	-145.75	-109.0270	760
5.00	-111	-1.97	-147.37	-109.0270	724
5.10	-111	-1.97	-149.00	-109.0270	728
5.20	-111	-0.21	-148.42	-110.7855	772
5.30	-111	1.54	-146.41	-112.5440	764
5.40	-111	3.30	-142.96	-114.3025	764
5.50	-111	1.54	-142.44	-112.5440	768
5.60	-111	1.54	-141.17	-112.5440	724
5.70	-111	-0.21	-142.09	-110.7855	768
5.80	-111	-3.73	-146.66	-107.2685	768
5.90	-111	1.54	-143.16	-112.5440	764
6.00	-111	1.54	-141.89	-112.5440	724
6.10	-111	-0.21	-142.82	-110.7855	768
6.20	-111	-0.21	-142.99	-110.7855	728
6.30	-111	-0.21	-143.17	-110.7855	724
6.40	-111	-0.21	-143.35	-110.7855	728
6.50	-111	1.54	-141.33	-112.5440	764
6.60	-111	-0.21	-142.26	-110.7855	768
6.70	-111	-0.21	-142.43	-110.7855	728
6.80	-111	-0.21	-142.61	-110.7855	728
6.90	-111	-0.21	-142.79	-110.7855	728
7.00	-111	-3.73	-147.36	-107.2685	768
7.10	-111	1.54	-143.85	-112.5440	764
7.20	-111	1.54	-142.58	-112.5440	724
7.30	-111	-0.21	-143.51	-110.7855	768
7.40	-111	1.54	-141.49	-112.5440	764
7.50	-111	-0.21	-142.42	-110.7855	768
7.60	-111	-0.21	-142.60	-110.7855	728
7.70	-111	-0.21	-142.77	-110.7855	728
7.80	-111	-0.21	-142.95	-110.7855	728
7.90	-111	-3.73	-147.52	-107.2685	764
8.00	-111	1.54	-144.01	-112.5440	764
8.10	-111	1.54	-142.75	-112.5440	724
8.20	-111	-0.21	-143.67	-110.7855	768
8.30	-111	-1.97	-146.04	-109.0270	760
8.40	-111	-0.21	-145.47	-110.7855	772
8.50	-111	-1.97	-147.84	-109.0270	760
8.60	-111	1.54	-145.08	-112.5440	764
8.70	-111	-0.21	-146.01	-110.7855	768
8.80	-111	-0.21	-146.19	-110.7855	728
8.90	-111	1.54	-144.17	-112.5440	764
9.00	-111	1.54	-142.90	-112.5440	724
9.10	-111	1.54	-141.64	-112.5440	724
9.20	-111	-0.21	-142.56	-110.7855	768
9.30	-111	-3.73	-147.13	-107.2685	768
9.40	-111	-0.21	-145.81	-110.7855	776
9.50	-111	-1.97	-148.19	-109.0270	764
9.60	-111	-1.97	-149.81	-109.0270	728
9.70	-111	3.30	-144.87	-114.3025	764
9.80	-111	3.30	-142.16	-114.3025	728
9.90	-111	-0.21	-143.84	-110.7855	776
10.00	-66	46.54	-78.25	-112.5440	640
10.10	-66	37.75	-50.12	-103.7515	648
10.20	-66	14.89	-46.36	-80.8910	700
10.30	-66	-6.21	-60.51	-59.7890	760
10.40	-66	-15.00	-76.64	-50.9965	708
10.50	-66	-20.28	-95.66	-45.7210	708
10.60	-66	-13.25	-103.62	-52.7550	712
10.70	-66	-6.21	-105.78	-59.7890	764
10.80	-66	-0.94	-104.31	-65.0645	772
10.90	-66	7.86	-94.24	-73.8570	760
11.00	-66	9.62	-85.66	-75.6155	772
11.10	-66	4.34	-84.33	-70.3400	768
11.20	-66	2.58	-82.96	-68.5815	768
11.30	-66	-2.69	-87.42	-63.3060	764
11.40	-66	-2.69	-89.64	-63.3060	728
11.50	-66	-2.69	-91.86	-63.3060	728
11.60	-66	-0.94	-91.88	-65.0645	776
11.70	-66	-0.94	-92.65	-65.0645	732
11.80	-66	0.82	-91.23	-66.8230	772
11.90	-66	0.82	-90.55	-66.8230	728
12.00	-66	0.82	-89.88	-66.8230	732
12.10	-66	0.82	-89.20	-66.8230	732
12.20	-66	0.82	-88.52	-66.8230	728
12.30	-66	-0.94	-90.04	-65.0645	768
12.40	-66	0.82	-88.62	-66.8230	768
12.50	-66	-0.94	-90.14	-65.0645	772
12.60	-66	-0.94	-90.91	-65.0645	728
12.70	-66	0.82	-89.48	-66.8230	768
12.80	-66	-0.94	-91.00	-65.0645	768
12.90	-66	0.82	-89.58	-66.8230	768
13.00	-66	0.82	-88.90	-66.8230	732
13.10	-66	-0.94	-90.42	-65.0645	768
13.20	-66	-0.94	-91.19	-65.0645	728
13.30	-66	0.82	-89.76	-66.8230	772
13.40	-66	-0.94	-91.28	-65.0645	768
13.50	-66	-2.69	-94.25	-63.3060	764
13.60	-66	2.58	-89.90	-68.5815	768
13.70	-66	0.82	-89.97	-66.8230	772
13.80	-66	0.82	-89.29	-66.8230	728
13.90	-66	0.82	-88.62	-66.8230	728
14.00	-66	-0.94	-90.14	-65.0645	768
14.10	-66	0.82	-88.71	-66.8230	772
14.20	-66	-0.94	-90.23	-65.0645	768
14.30	-66	-0.94	-91.00	-65.0645	732
14.40	-66	0.82	-89.58	-66.8230	768
14.50	-66	0.82	-88.90	-66.8230	728
14.60	-66	-0.94	-90.42	-65.0645	768
14.70	-66	-0.94	-91.19	-65.0645	728
14.80	-66	0.82	-89.77	-66.8230	772
14.90	-66	-0.94	-91.28	-65.0645	768
15.00	-66	0.82	-89.86	-66.8230	772
15.10	-66	-0.94	-91.38	-65.0645	768
15.20	-66	0.82	-89.96	-66.8230	768
15.30	-66	0.82	-89.28	-66.8230	728
15.40	-66	-0.94	-90.80	-65.0645	772
15.50	-66	-0.94	-91.57	-65.0645	732
15.60	-66	0.82	-90.14	-66.8230	772
15.70	-66	-0.94	-91.66	-65.0645	768
15.80	-66	0.82	-90.24	-66.8230	772
15.90	-66	0.82	-89.56	-66.8230	728
16.00	-66	-0.94	-91.08	-65.0645	768
16.10	-66	0.82	-89.66	-66.8230	768
16.20	-66	0.82	-88.98	-66.8230	728
16.30	-66	-0.94	-90.50	-65.0645	768
16.40	-66	-0.94	-91.27	-65.0645	732
16.50	-66	-0.94	-92.04	-65.0645	728
16.60	-66	-0.94	-92.81	-65.0645	732
16.70	-66	0.82	-91.38	-66.8230	768
16.80	-66	-0.94	-92.90	-65.0645	772
16.90	-66	0.82	-91.48	-66.8230	772
17.00	-66	0.82	-90.80	-66.8230	728
17.10	-66	0.82	-90.13	-66.8230	728
17.20	-66	-2.69	-93.84	-63.3060	760
17.30	-66	2.58	-89.49	-68.5815	764
17.40	-66	0.82	-89.56	-66.8230	772
17.50	-66	-0.94	-91.08	-65.0645	768
17.60	-66	0.82	-89.66	-66.8230	768
17.70	-66	0.82	-88.98	-66.8230	728
17.80	-66	-0.94	-90.50	-65.0645	768
17.90	-66	-0.94	-91.27	-65.0645	732
18.00	-66	-2.69	-94.24	-63.3060	768
18.10	-66	-0.94	-94.26	-65.0645	772
18.20	-66	2.58	-90.65	-68.5815	764
18.30	-66	2.58	-88.53	-68.5815	732
18.40	-66	0.82	-88.60	-66.8230	768
18.50	-66	-0.94	-90.12	-65.0645	768
18.60	-66	-0.94	-90.89	-65.0645	728
18.70	-66	0.82	-89.47	-66.8230	772
18.80	-66	-0.94	-90.98	-65.0645	768
18.90	-66	-2.69	-93.95	-63.3060	764
19.00	-66	0.82	-91.78	-66.8230	776
19.10	-66	0.82	-91.10	-66.8230	728
19.20	-66	0.82	-90.43	-66.8230	728
19.30	-66	0.82	-89.75	-66.8230	728
19.40	-66	0.82	-89.08	-66.8230	728
19.50	-66	-2.69	-92.79	-63.3060	764
19.60	-66	0.82	-90.62	-66.8230	776
19.70	-66	0.82	-89.94	-66.8230	732
19.80	-66	-0.94	-91.46	-65.0645	768
19.90	-66	0.82	-90.04	-66.8230	772
20.00	85	151.82	-90.04	-66.8230	576
20.10	85	150.06	-90.04	-65.0645	584
20.20	85	151.82	-90.04	-66.8230	584
20.30	85	150.06	-90.04	-65.0645	584
20.40	85	151.82	-90.04	-66.8230	584
20.50	85	150.06	-90.04	-65.0645	584
20.60	85	151.82	-90.04	-66.8230	584
20.70	85	150.06	-90.04	-65.0645	584
20.80	85	150.06	-90.04	-65.0645	532
20.90	85	151.82	-90.04	-66.8230	584
21.00	85	150.06	-90.04	-65.0645	584
21.10	85	151.82	-90.04	-66.8230	584
21.20	85	150.06	-90.04	-65.0645	580
21.30	85	151.82	-90.04	-66.8230	584
21.40	85	150.06	-90.04	-65.0645	584
21.50	85	150.06	-90.04	-65.0645	532
21.60	85	151.82	-90.04	-66.8230	584
21.70	85	151.82	-90.04	-66.8230	532
21.80	85	150.06	-90.04	-65.0645	580
21.90	85	150.06	-90.04	-65.0645	536
22.00	85	151.82	-90.04	-66.8230	584
22.10	85	150.06	-90.04	-65.0645	584
22.20	85	151.82	-90.04	-66.8230	584
22.30	85	150.06	-90.04	-65.0645	584
22.40	85	151.82	-90.04	-66.8230	580
22.50	85	150.06	-90.04	-65.0645	580
22.60	85	151.82	-90.04	-66.8230	580
22.70	85	150.06	-90.04	-65.0645	584
22.80	85	151.82	-90.04	-66.8230	584
22.90	85	150.06	-90.04	-65.0645	584
23.00	85	150.06	-90.04	-65.0645	532
23.10	85	151.82	-90.04	-66.8230	584
23.20	85	150.06	-90.04	-65.0645	584
23.30	85	151.82	-90.04	-66.8230	580
23.40	85	150.06	-90.04	-65.0645	584
23.50	85	151.82	-90.04	-66.8230	584
23.60	85	150.06	-90.04	-65.0645	584
23.70	85	150.06	-90.04	-65.0645	532
23.80	85	151.82	-90.04	-66.8230	584
23.90	85	150.06	-90.04	-65.0645	584
24.00	85	151.82	-90.04	-66.8230	584
24.10	85	150.06	-90.04	-65.0645	584
24.20	85	151.82	-90.04	-66.8230	580
24.30	85	150.06	-90.04	-65.0645	584
24.40	85	151.82	-90.04	-66.8230	584
24.50	85	150.06	-90.04	-65.0645	584
24.60	85	150.06	-90.04	-65.0645	532
24.70	85	151.82	-90.04	-66.8230	580
24.80	85	150.06	-90.04	-65.0645	584
24.90	85	151.82	-90.04	-66.8230	584
25.00	85	150.06	-90.04	-65.0645	580
25.10	85	150.06	-90.04	-65.0645	536
25.20	85	150.06	-90.04	-65.0645	532
25.30	85	150.06	-90.04	-65.0645	532
25.40	85	151.82	-90.04	-66.8230	580
25.50	85	150.06	-90.04	-65.0645	580
25.60	85	150.06	-90.04	-65.0645	532
25.70	85	150.06	-90.04	-65.0645	532
25.80	85	151.82	-90.04	-66.8230	584
25.90	85	150.06	-90.04	-65.0645	584
26.00	85	150.06	-90.04	-65.0645	532
26.10	85	151.82	-90.04	-66.8230	580
26.20	85	150.06	-90.04	-65.0645	584
26.30	85	150.06	-90.04	-65.0645	532
26.40	85	150.06	-90.04	-65.0645	532
26.50	85	150.06	-90.04	-65.0645	532
26.60	85	150.06	-90.04	-65.0645	532
26.70	85	150.06	-90.04	-65.0645	532
26.80	85	150.06	-90.04	-65.0645	536
