0.00	-111	-112.76	-113.89	1.7585	576
0.00	-111	-111.00	-154.46	0.0000	612
0.10	-111	-82.86	-168.99	-28.1360	584
0.20	-111	-40.66	-182.80	-70.3400	656
0.30	-111	-14.28	-186.49	-96.7175	712
0.40	-111	1.54	-181.27	-112.5440	768
0.50	-111	6.82	-175.18	-117.8195	764
0.60	-111	8.58	-169.27	-119.5780	768
0.70	-111	6.82	-165.52	-117.8195	764
0.80	-111	8.58	-159.61	-119.5780	772
0.90	-111	6.82	-155.86	-117.8195	764
1.00	-111	5.06	-153.11	-116.0610	768
1.10	-111	3.30	-151.42	-114.3025	772
1.20	-111	-1.97	-154.10	-109.0270	764
1.30	-111	-0.21	-153.80	-110.7855	772
1.40	-111	1.54	-152.28	-112.5440	768
1.50	-111	1.54	-151.23	-112.5440	728
1.60	-111	-1.97	-153.48	-109.0270	764
1.70	-111	1.54	-151.48	-112.5440	764
1.80	-111	1.54	-150.44	-112.5440	728
1.90	-111	1.54	-149.40	-112.5440	728
2.00	-111	-0.21	-149.99	-110.7855	768
2.10	-111	-0.21	-150.14	-110.7855	728
2.20	-111	-0.21	-150.29	-110.7855	728
2.30	-111	-1.97	-152.09	-109.0270	764
2.40	-111	-1.97	-153.45	-109.0270	728
2.50	-111	-0.21	-153.15	-110.7855	772
2.60	-111	-1.97	-154.95	-109.0270	768
2.70	-111	1.54	-152.96	-112.5440	764
2.80	-111	1.54	-151.91	-112.5440	728
2.90	-111	-0.21	-152.51	-110.7855	768
3.00	-111	1.54	-150.99	-112.5440	764
3.10	-111	1.54	-149.95	-112.5440	724
3.20	-111	-0.21	-150.55	-110.7855	768
3.30	-111	1.54	-149.03	-112.5440	768
3.40	-111	-0.21	-149.63	-110.7855	768
3.50	-111	-3.73	-153.08	-107.2685	768
3.60	-111	-1.97	-154.00	-109.0270	764
3.70	-111	1.54	-152.01	-112.5440	768
3.80	-111	-1.97	-154.25	-109.0270	764
3.90	-111	3.30	-150.55	-114.3025	772
4.00	-111	1.54	-149.98	-112.5440	764
4.10	-111	-1.97	-152.22	-109.0270	760
4.20	-111	1.54	-150.23	-112.5440	768
4.30	-111	1.54	-149.19	-112.5440	724
4.40	-111	-0.21	-149.79	-110.7855	772
4.50	-111	-1.97	-151.59	-109.0270	764
4.60	-111	1.54	-149.60	-112.5440	768
4.70	-111	-0.21	-150.20	-110.7855	768
4.80	-111	1.54	-148.68	-112.5440	768
