0.00	-111	-112.76	-22.29	1.7585	612
0.00	-111	-111.00	-47.09	0.0000	660
0.10	-111	-109.24	-71.51	-1.7585	680
0.20	-111	-111.00	-94.73	0.0000	648
0.30	-111	-130.34	-114.73	19.3435	628
0.40	-111	-111.00	-142.60	0.0000	592
0.50	-111	-111.00	-166.62	0.0000	608
0.60	-111	-105.72	-191.73	-5.2755	684
0.70	-111	-56.49	-202.89	-54.5135	628
0.80	-111	-16.04	-203.07	-94.9590	692
0.90	-111	-0.21	-201.84	-110.7855	760
1.00	-111	6.82	-200.47	-117.8195	776
1.10	-111	13.85	-198.18	-124.8535	724
1.20	-111	13.85	-195.93	-124.8535	692
1.30	-111	12.09	-194.10	-123.0950	736
1.40	-111	13.85	-191.85	-124.8535	732
1.50	-111	13.85	-189.61	-124.8535	692
1.60	-111	15.61	-186.97	-126.6120	732
1.70	-111	13.85	-184.74	-124.8535	732
1.80	-111	12.09	-182.90	-123.0950	736
1.90	-111	10.34	-181.44	-121.3365	732
2.00	-111	10.34	-179.92	-121.3365	692
2.10	-111	12.09	-178.02	-123.0950	732
2.20	-111	12.09	-176.16	-123.0950	692
2.30	-111	12.09	-174.29	-123.0950	688
2.40	-111	10.34	-172.82	-121.3365	736
2.50	-111	10.34	-171.30	-121.3365	688
2.60	-111	8.58	-170.17	-119.5780	780
2.70	-111	10.34	-168.61	-121.3365	732
2.80	-111	8.58	-167.48	-119.5780	780
2.90	-111	5.06	-167.07	-116.0610	776
3.00	-111	8.58	-165.70	-119.5780	772
3.10	-111	10.34	-164.14	-121.3365	732
3.20	-111	6.82	-163.43	-117.8195	780
3.30	-111	6.82	-162.52	-117.8195	736
3.40	-111	5.06	-161.99	-116.0610	776
3.50	-111	5.06	-161.35	-116.0610	736
3.60	-111	6.82	-160.34	-117.8195	776
3.70	-111	6.82	-159.43	-117.8195	732
3.80	-111	3.30	-159.29	-114.3025	780
3.90	-111	6.82	-158.16	-117.8195	772
4.00	-111	5.06	-157.63	-116.0610	776
4.10	-111	3.30	-157.36	-114.3025	780
4.20	-111	5.06	-156.59	-116.0610	768
4.30	-111	3.30	-156.32	-114.3025	780
4.40	-111	3.30	-155.91	-114.3025	736
4.50	-111	3.30	-155.50	-114.3025	736
4.60	-111	5.06	-154.73	-116.0610	768
4.70	-111	1.54	-154.83	-112.5440	784
4.80	-111	3.30	-154.28	-114.3025	776
4.90	-111	-0.21	-154.60	-110.7855	788
5.00	-111	-0.21	-154.63	-110.7855	740
5.10	-111	3.30	-153.94	-114.3025	780
5.20	-111	3.30	-153.53	-114.3025	736
5.30	-111	3.30	-153.12	-114.3025	736
5.40	-111	3.30	-152.71	-114.3025	736
5.50	-111	1.54	-152.67	-112.5440	788
5.60	-111	-0.21	-152.85	-110.7855	784
5.70	-111	3.30	-152.16	-114.3025	780
5.80	-111	1.54	-152.12	-112.5440	784
5.90	-111	1.54	-151.93	-112.5440	740
