0.000	112	9	0	0	0	0.00	0.00	9.00	9.000	9.000	9.000	0.00
0.004	100	9	27	0	0	0.00	0.00	9.00	9.000	18.000	0.000	27.00
0.104	84	9	27	0	0	0.00	0.00	9.00	9.000	27.000	0.000	27.00
0.204	84	9	36	0	0	0.00	0.00	9.00	9.000	36.000	0.000	36.00
0.304	84	9	45	0	0	0.00	0.00	9.00	9.000	45.000	0.000	45.00
0.404	84	9	54	0	0	0.00	0.00	9.00	9.000	54.000	0.000	54.00
0.504	116	10	63	0	0	0.00	0.00	10.00	10.000	64.000	1.000	63.00
0.604	88	10	75	0	0	0.00	0.00	10.00	10.000	74.000	0.000	75.00
0.704	88	10	84	0	0	0.00	0.00	10.00	10.000	84.000	0.000	84.00
0.804	88	10	94	0	0	0.00	0.00	10.00	10.000	94.000	0.000	94.00
0.904	88	10	104	0	0	0.00	0.00	10.00	10.000	104.000	0.000	104.00
1.004	180	9	114	10	10	10.55	17.58	-8.58	-8.585	95.415	-18.585	114.00
1.104	180	6	68	37	27	39.04	47.48	-41.48	-41.479	53.936	-32.894	68.25
1.204	180	2	20	56	19	59.09	33.41	-31.41	-31.411	22.524	10.068	-20.44
1.304	184	-3	1	59	3	62.25	5.28	-8.28	-8.275	14.249	23.136	1.18
1.404	148	-10	29	59	0	62.25	0.00	-10.00	-10.000	4.249	-1.725	29.11
1.504	152	-17	7	59	0	62.25	0.00	-17.00	-17.000	-12.751	-7.000	-7.48
1.604	148	-25	36	59	0	62.25	0.00	-25.00	-25.000	-37.751	-8.000	-36.75
1.704	144	-31	70	59	0	62.25	0.00	-31.00	-31.000	-68.751	-6.000	-70.75
1.804	180	-37	105	48	-11	50.64	-19.34	-17.66	-17.657	-86.408	13.343	-105.75
1.904	180	-44	90	20	-28	21.10	-49.24	5.24	5.238	-81.170	22.894	-90.72
2.004	184	-52	53	-11	-31	-11.61	-54.51	2.51	2.513	-78.657	-2.724	-53.04
2.104	180	-58	78	-40	-29	-42.20	-51.00	-7.00	-7.004	-85.660	-9.517	-78.87
2.204	184	-65	102	-77	-37	-81.24	-65.06	0.06	0.064	-85.596	7.068	-102.18
2.304	184	-73	78	-119	-42	-125.56	-73.86	0.86	0.857	-84.739	0.792	-78.46
2.404	180	-81	83	-160	-41	-168.82	-72.10	-8.90	-8.902	-93.640	-9.758	-83.09
2.504	180	-89	112	-207	-47	-218.41	-82.65	-6.35	-6.351	-99.991	2.551	-112.30
2.604	188	-96	103	-258	-51	-272.22	-89.68	-6.32	-6.317	-106.307	0.034	-103.79
2.704	188	-103	112	-313	-55	-330.25	-96.72	-6.28	-6.283	-112.590	0.034	-112.59
2.804	184	-112	118	-372	-59	-392.50	-103.75	-8.25	-8.249	-120.838	-1.966	-118.84
2.904	184	-118	131	-433	-61	-456.86	-107.27	-10.73	-10.732	-131.570	-2.483	-131.05
3.004	184	-125	144	-500	-67	-527.55	-117.82	-7.18	-7.181	-138.750	3.551	-144.78
3.104	184	-129	142	-569	-69	-600.35	-121.34	-7.66	-7.664	-146.414	-0.483	-142.38
3.204	180	-128	154	-640	-71	-675.26	-124.85	-3.15	-3.147	-149.560	4.517	-154.56
3.304	184	-128	148	-713	-73	-752.29	-128.37	0.37	0.370	-149.190	3.517	-148.19
3.404	188	-129	145	-787	-74	-830.36	-130.13	1.13	1.129	-148.061	0.758	-145.30
3.504	180	-128	146	-861	-74	-908.44	-130.13	2.13	2.129	-145.932	1.000	-146.17
3.604	184	-129	142	-935	-74	-986.52	-130.13	1.13	1.129	-144.803	-1.000	-142.80
3.704	152	-129	144	-1009	-74	-1064.60	-130.13	1.13	1.129	-143.674	0.000	-144.67
3.804	180	-128	142	-1083	-74	-1142.67	-130.13	2.13	2.129	-141.545	1.000	-142.55
3.904	184	-130	138	-1157	-74	-1220.75	-130.13	0.13	0.129	-141.416	-2.000	-138.42
4.004	184	-130	143	-1230	-73	-1297.77	-128.37	-1.63	-1.630	-143.046	-1.758	-143.29
4.104	184	-129	146	-1304	-74	-1375.85	-130.13	1.13	1.129	-141.917	2.758	-146.43
4.204	180	-131	138	-1378	-74	-1453.93	-130.13	-0.87	-0.871	-142.788	-2.000	-138.03
4.304	184	-132	145	-1452	-74	-1532.00	-130.13	-1.87	-1.871	-144.659	-1.000	-145.66
4.404	184	-135	147	-1527	-75	-1611.14	-131.89	-3.11	-3.113	-147.772	-1.242	-147.53
4.504	180	-137	152	-1602	-75	-1690.27	-131.89	-5.11	-5.113	-152.884	-2.000	-152.13
4.604	184	-139	159	-1680	-78	-1772.57	-137.16	-1.84	-1.837	-154.721	3.275	-160.00
4.704	184	-142	153	-1757	-77	-1853.81	-135.40	-6.60	-6.596	-161.317	-4.758	-153.28
4.804	184	-147	171	-1837	-80	-1938.22	-140.68	-6.32	-6.320	-166.320	0.275	-171.35
4.904	184	-152	166	-1918	-81	-2023.68	-142.44	-9.56	-9.562	-169.562	-3.242	-166.04
5.004	180	-160	172	-1998	-80	-2108.09	-140.68	-19.32	-19.320	-179.320	-9.758	-172.80
5.104	180	-159	189	-2082	-84	-2196.72	-147.71	-11.29	-11.286	-171.286	8.034	-189.08
5.204	180	-158	163	-2165	-83	-2284.29	-145.96	-12.04	-12.045	-172.045	-0.758	-163.25
5.304	180	-160	172	-2247	-82	-2370.81	-144.20	-15.80	-15.803	-175.803	-3.758	-172.80
5.404	180	-159	179	-2331	-84	-2459.44	-147.71	-11.29	-11.286	-171.286	4.517	-179.56
5.504	180	-160	166	-2413	-82	-2545.96	-144.20	-15.80	-15.803	-175.803	-4.517	-166.77
5.604	180	-160	180	-2497	-84	-2634.58	-147.71	-12.29	-12.286	-172.286	3.517	-180.32
5.704	180	-159	168	-2580	-83	-2722.16	-145.96	-13.04	-13.045	-173.045	-0.758	-168.77
