0.00	0	0	0.00	0.00	0.00	0.00	0.00
0.10	0	0	0.00	0.00	0.00	0.00	0.00
0.20	0	0	0.00	0.00	0.00	0.00	0.00
0.30	0	0	0.00	0.00	0.00	0.00	0.00
0.40	0	0	0.00	0.00	0.00	0.00	0.00
0.50	0	0	0.00	0.00	0.00	0.00	0.00
0.60	0	0	0.00	0.00	0.00	0.00	0.00
0.70	0	0	0.00	0.00	0.00	0.00	0.00
0.80	0	0	0.00	0.00	0.00	0.00	0.00
0.90	0	0	0.00	0.00	0.00	0.00	0.00
1.00	0	0	0.00	0.00	0.00	0.00	0.00
1.10	0	0	0.00	0.00	0.00	0.00	0.00
1.20	0	0	0.00	0.00	0.00	0.00	0.00
1.30	0	0	0.00	0.00	0.00	0.00	0.00
1.40	0	0	0.00	0.00	0.00	0.00	0.00
1.50	0	0	0.00	0.00	0.00	0.00	0.00
1.60	0	0	0.00	0.00	0.00	0.00	0.00
1.70	0	0	0.00	0.00	0.00	0.00	0.00
1.80	0	0	0.00	0.00	0.00	0.00	0.00
1.90	0	0	0.00	0.00	0.00	0.00	0.00
2.00	0	0	0.00	0.00	0.00	0.00	0.00
2.10	0	0	0.00	0.00	0.00	0.00	0.00
2.20	0	0	0.00	0.00	0.00	0.00	0.00
2.30	0	0	0.00	0.00	0.00	0.00	0.00
2.40	0	0	0.00	0.00	0.00	0.00	0.00
2.50	0	111	111.00	55.50	1.11	111.00	0.00
2.60	-3	112	115.00	57.50	2.26	4.00	56.61
2.70	0	112	112.00	56.00	3.38	-3.00	59.76
2.80	0	112	112.00	56.00	4.50	0.00	59.38
2.90	0	112	112.00	56.00	5.62	0.00	60.50
3.00	0	112	112.00	56.00	6.74	0.00	61.62
3.10	0	112	112.00	56.00	7.86	0.00	62.74
3.20	0	112	112.00	56.00	8.98	0.00	63.86
3.30	0	112	112.00	56.00	10.10	0.00	64.98
3.40	0	112	112.00	56.00	11.22	0.00	66.10
3.50	0	112	112.00	56.00	12.34	0.00	67.22
3.60	0	112	112.00	56.00	13.46	0.00	68.34
3.70	0	112	112.00	56.00	14.58	0.00	69.46
3.80	0	112	112.00	56.00	15.70	0.00	70.58
3.90	0	112	112.00	56.00	16.82	0.00	71.70
4.00	0	112	112.00	56.00	17.94	0.00	72.82
4.10	0	112	112.00	56.00	19.06	0.00	73.94
4.20	0	112	112.00	56.00	20.18	0.00	75.06
4.30	0	112	112.00	56.00	21.30	0.00	76.18
4.40	0	112	112.00	56.00	22.42	0.00	77.30
4.50	0	112	112.00	56.00	23.54	0.00	78.42
4.60	0	112	112.00	56.00	24.66	0.00	79.54
4.70	0	112	112.00	56.00	25.78	0.00	80.66
4.80	0	112	112.00	56.00	26.90	0.00	81.78
4.90	0	112	112.00	56.00	28.02	0.00	82.90
5.00	0	112	112.00	56.00	29.14	0.00	84.02
5.10	0	112	112.00	56.00	30.26	0.00	85.14
5.20	0	112	112.00	56.00	31.38	0.00	86.26
5.30	0	112	112.00	56.00	32.50	0.00	87.38
5.40	0	112	112.00	56.00	33.62	0.00	88.50
5.50	0	112	112.00	56.00	34.74	0.00	89.62
5.60	0	112	112.00	56.00	35.86	0.00	90.74
5.70	0	112	112.00	56.00	36.98	0.00	91.86
5.80	0	112	112.00	56.00	38.10	0.00	92.98
5.90	0	112	112.00	56.00	39.22	0.00	94.10
6.00	0	112	112.00	56.00	40.34	0.00	95.22
6.10	0	112	112.00	56.00	41.46	0.00	96.34
6.20	0	112	112.00	56.00	42.58	0.00	97.46
6.30	0	112	112.00	56.00	43.70	0.00	98.58
6.40	0	112	112.00	56.00	44.82	0.00	99.70
6.50	0	112	112.00	56.00	45.94	0.00	100.82
6.60	0	112	112.00	56.00	47.06	0.00	101.94
6.70	0	112	112.00	56.00	48.18	0.00	103.06
6.80	0	112	112.00	56.00	49.30	0.00	104.18
6.90	0	112	112.00	56.00	50.42	0.00	105.30
7.00	0	112	112.00	56.00	51.54	0.00	106.42
7.10	0	112	112.00	56.00	52.66	0.00	107.54
7.20	0	112	112.00	56.00	53.78	0.00	108.66
7.30	0	112	112.00	56.00	54.90	0.00	109.78
7.40	0	112	112.00	56.00	56.02	0.00	110.90
7.50	0	112	112.00	56.00	57.14	0.00	112.02
7.60	0	112	112.00	56.00	58.26	0.00	113.14
7.70	0	112	112.00	56.00	59.38	0.00	114.26
7.80	0	112	112.00	56.00	60.50	0.00	115.38
7.90	0	112	112.00	56.00	61.62	0.00	116.50
8.00	0	112	112.00	56.00	62.74	0.00	117.62
8.10	0	112	112.00	56.00	63.86	0.00	118.74
8.20	0	112	112.00	56.00	64.98	0.00	119.86
8.30	12	112	100.00	50.00	65.98	-12.00	120.98
8.40	47	112	65.00	32.50	66.63	-35.00	115.98
8.50	66	112	46.00	23.00	67.09	-19.00	99.13
8.60	63	112	49.00	24.50	67.58	3.00	90.09
8.70	65	112	47.00	23.50	68.05	-2.00	92.08
8.80	66	112	46.00	23.00	68.51	-1.00	91.55
8.90	65	112	47.00	23.50	68.98	1.00	91.51
9.00	61	112	51.00	25.50	69.49	4.00	92.48
9.10	66	112	46.00	23.00	69.95	-5.00	94.99
9.20	66	112	46.00	23.00	70.41	0.00	92.95
9.30	66	112	46.00	23.00	70.87	0.00	93.41
9.40	66	112	46.00	23.00	71.33	0.00	93.87
9.50	66	112	46.00	23.00	71.79	0.00	94.33
9.60	68	112	44.00	22.00	72.23	-2.00	94.79
9.70	66	112	46.00	23.00	72.69	2.00	94.23
9.80	68	112	44.00	22.00	73.13	-2.00	95.69
9.90	68	112	44.00	22.00	73.57	0.00	95.13
10.00	68	112	44.00	22.00	74.01	0.00	95.57
10.10	68	112	44.00	22.00	74.45	0.00	96.01
10.20	70	112	42.00	21.00	74.87	-2.00	96.45
10.30	65	112	47.00	23.50	75.34	5.00	95.87
10.40	68	112	44.00	22.00	75.78	-3.00	98.84
10.50	70	112	42.00	21.00	76.20	-2.00	97.78
10.60	70	112	42.00	21.00	76.62	0.00	97.20
10.70	70	112	42.00	21.00	77.04	0.00	97.62
10.80	72	112	40.00	20.00	77.44	-2.00	98.04
10.90	66	112	46.00	23.00	77.90	6.00	97.44
11.00	72	112	40.00	20.00	78.30	-6.00	100.90
11.10	68	112	44.00	22.00	78.74	4.00	98.30
11.20	72	112	40.00	20.00	79.14	-4.00	100.74
11.30	72	112	40.00	20.00	79.54	0.00	99.14
11.40	72	112	40.00	20.00	79.94	0.00	99.54
11.50	73	112	39.00	19.50	80.33	-1.00	99.94
11.60	68	112	44.00	22.00	80.77	5.00	99.83
11.70	73	112	39.00	19.50	81.16	-5.00	102.77
11.80	73	112	39.00	19.50	81.55	0.00	100.66
11.90	73	112	39.00	19.50	81.94	0.00	101.05
12.00	73	112	39.00	19.50	82.33	0.00	101.44
12.10	73	112	39.00	19.50	82.72	0.00	101.83
12.20	70	112	42.00	21.00	83.14	3.00	102.22
12.30	75	112	37.00	18.50	83.51	-5.00	104.14
12.40	75	112	37.00	18.50	83.88	0.00	102.01
12.50	73	112	39.00	19.50	84.27	2.00	102.38
12.60	75	112	37.00	18.50	84.64	-2.00	103.77
12.70	72	112	40.00	20.00	85.04	3.00	103.14
12.80	77	112	35.00	17.50	85.39	-5.00	105.04
12.90	72	112	40.00	20.00	85.79	5.00	102.89
13.00	77	112	35.00	17.50	86.14	-5.00	105.79
13.10	77	112	35.00	17.50	86.49	0.00	103.64
13.20	72	112	40.00	20.00	86.89	5.00	103.99
13.30	77	112	35.00	17.50	87.24	-5.00	106.89
13.40	77	112	35.00	17.50	87.59	0.00	104.74
13.50	77	112	35.00	17.50	87.94	0.00	105.09
13.60	77	112	35.00	17.50	88.29	0.00	105.44
13.70	77	112	35.00	17.50	88.64	0.00	105.79
13.80	77	112	35.00	17.50	88.99	0.00	106.14
13.90	77	112	35.00	17.50	89.34	0.00	106.49
14.00	77	112	35.00	17.50	89.69	0.00	106.84
14.10	79	112	33.00	16.50	90.02	-2.00	107.19
14.20	79	112	33.00	16.50	90.35	0.00	106.52
14.30	79	112	33.00	16.50	90.68	0.00	106.85
14.40	75	112	37.00	18.50	91.05	4.00	107.18
