=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.08 11:47:52 =~=~=~=~=~=~=~=~=~=~=~=
0.0001.283	164	160	165	19179	5	20235.75	175.85	-15.85	-4.755	80.750	0.000	165.80
27.289	164	160	75	19183	4	20239.98	140.68	19.32	5ºÊ²J0.000	84	160	0	0	0	0.00	0.00	160.00	48.000	800.000	0.000	0.00
0.004	92	160	208	0	0	0.00	0.00	160.00	48.000	960.000	0.000	208.00
0.009	96	159	208	0	0	0.00	0.00	159.00	47.700	955.000	0.000	208.00
0.014	100	160	207	0	0	0.00	0.00	160.00	48.000	960.000	0.000	207.70
0.019	160	160	208	1	1	1.06	35.17	124.83	37.449	784.150	0.000	208.00
0.024	164	160	197	2	1	2.11	35.17	124.83	37.449	784.150	0.000	197.45
0.029	128	160	197	2	0	2.11	0.00	160.00	48.000	960.000	0.000	197.45
0.034	168	160	208	3	1	3.17	35.17	124.83	37.449	784.150	0.000	208.00
0.039	168	159	197	5	2	5.28	70.34	88.66	26.598	603.300	0.000	197.45
0.046	168	160	186	6	1	6.33	35.17	124.83	37.449	784.150	0.000	186.60
0.051	168	160	197	8	2	8.44	70.34	89.66	26.898	608.300	0.000	197.45
0.057	164	160	186	10	2	10.55	70.34	89.66	26.898	608.300	0.000	186.90
0.063	168	160	186	12	2	12.66	70.34	89.66	26.898	608.300	0.000	186.90
0.068	168	160	186	14	2	14.77	70.34	89.66	26.898	608.300	0.000	186.90
0.074	168	160	186	17	3	17.94	105.51	54.49	16.347	432.450	0.000	186.90
0.080	168	160	176	19	2	20.05	70.34	89.66	26.898	608.300	0.000	176.35
0.087	168	160	186	22	3	23.21	105.51	54.49	16.347	432.450	0.000	186.90
0.092	172	160	176	25	3	26.38	105.51	54.49	16.347	432.450	0.000	176.35
0.098	160	160	176	28	3	29.54	105.51	54.49	16.347	432.450	0.000	176.35
0.104	168	160	176	31	3	32.71	105.51	54.49	16.347	432.450	0.000	176.35
0.110	164	160	176	34	3	35.87	105.51	54.49	16.347	432.450	0.000	176.35
0.116	164	160	176	37	3	39.04	105.51	54.49	16.347	432.450	0.000	176.35
0.121	172	160	176	40	3	42.20	105.51	54.49	16.347	432.450	0.000	176.35
0.128	168	160	176	43	3	45.37	105.51	54.49	16.347	432.450	0.000	176.35
0.134	168	160	176	47	4	49.59	140.68	19.32	5.796	256.600	0.000	176.35
0.140	168	160	165	50	3	52.75	105.51	54.49	16.347	432.450	0.000	165.80
0.146	168	160	176	54	4	56.98	140.68	19.32	5.796	256.600	0.000	176.35
