0.00	-140	-141.76	-143.18	1.7585
0.00	-140	-140.00	-195.93	0.0000
0.10	-140	-101.31	-207.23	-38.6870
0.20	-140	-55.59	-204.47	-84.4080
0.30	-140	-36.25	-207.35	-103.7515
0.40	-140	-23.94	-214.14	-116.0610
0.50	-140	-20.42	-221.60	-119.5780
0.60	-140	-20.42	-229.93	-119.5780
0.70	-140	-16.91	-235.89	-123.0950
0.80	-140	-9.87	-238.13	-130.1289
0.90	-140	-9.87	-242.01	-130.1289
1.00	-140	-8.11	-244.82	-131.8874
1.10	-140	-9.87	-249.10	-130.1289
1.20	-140	-9.87	-252.99	-130.1289
1.30	-140	-4.60	-253.57	-135.4044
1.40	-140	0.68	-251.91	-140.6799
1.50	-140	-1.08	-252.79	-138.9214
1.60	-140	0.68	-252.05	-140.6799
1.70	-140	0.68	-251.77	-140.6799
1.80	-140	-2.84	-253.78	-137.1629
1.90	-140	0.68	-252.58	-140.6799
2.00	-140	-1.08	-253.47	-138.9214
2.10	-140	-1.08	-253.91	-138.9214
2.20	-140	2.44	-251.87	-142.4384
2.30	-140	-1.08	-253.20	-138.9214
2.40	-140	2.44	-251.17	-142.4384
2.50	-140	2.44	-250.11	-142.4384
2.60	-140	-1.08	-251.44	-138.9214
2.70	-140	0.68	-250.69	-140.6799
2.80	-140	0.68	-250.41	-140.6799
2.90	-140	-1.08	-251.30	-138.9214
3.00	-140	-2.84	-252.88	-137.1629
3.10	-140	2.44	-250.36	-142.4384
3.20	-140	0.68	-250.54	-140.6799
3.30	-140	2.44	-248.99	-142.4384
3.40	-140	0.68	-249.17	-140.6799
3.50	-140	-1.08	-250.06	-138.9214
3.60	-140	0.68	-249.32	-140.6799
3.70	-140	0.68	-249.03	-140.6799
3.80	-140	-1.08	-249.92	-138.9214
3.90	-140	0.68	-249.17	-140.6799
4.00	-140	0.68	-248.89	-140.6799
4.10	-140	-2.84	-250.91	-137.1629
4.20	-140	-2.84	-252.06	-137.1629
4.30	-140	2.44	-249.54	-142.4384
4.40	-140	0.68	-249.72	-140.6799
4.50	-140	0.68	-249.44	-140.6799
4.60	-140	-1.08	-250.32	-138.9214
4.70	-140	-4.60	-253.01	-135.4044
4.80	-140	-1.08	-252.56	-138.9214
4.90	-140	0.68	-251.82	-140.6799
5.00	-140	2.44	-250.27	-142.4384
5.10	-140	0.68	-250.45	-140.6799
5.20	-140	-1.08	-251.34	-138.9214
5.30	-140	-1.08	-251.78	-138.9214
5.40	-140	2.44	-249.74	-142.4384
5.50	-140	-1.08	-251.08	-138.9214
5.60	-140	0.68	-250.33	-140.6799
5.70	-140	-1.08	-251.22	-138.9214
5.80	-140	-1.08	-251.66	-138.9214
5.90	-140	2.44	-249.62	-142.4384
6.00	-140	2.44	-248.56	-142.4384
6.10	-140	-1.08	-249.89	-138.9214
6.20	-140	-2.84	-251.48	-137.1629
6.30	-140	0.68	-250.27	-140.6799
6.40	-140	0.68	-249.99	-140.6799
6.50	-140	-1.08	-250.88	-138.9214
6.60	-140	0.68	-250.13	-140.6799
6.70	-140	-1.08	-251.02	-138.9214
6.80	-140	-1.08	-251.46	-138.9214
6.90	-140	2.44	-249.42	-142.4384
7.00	-140	-1.08	-250.76	-138.9214
7.10	-140	2.44	-248.72	-142.4384
7.20	-140	0.68	-248.90	-140.6799
7.30	-140	-1.08	-249.79	-138.9214
7.40	-140	0.68	-249.04	-140.6799
7.50	-140	0.68	-248.76	-140.6799
7.60	-140	-1.08	-249.64	-138.9214
7.70	-140	0.68	-248.90	-140.6799
7.80	-140	-1.08	-249.79	-138.9214
7.90	-140	-1.08	-250.23	-138.9214
8.00	-140	0.68	-249.48	-140.6799
8.10	-140	2.44	-247.93	-142.4384
8.20	-140	-1.08	-249.26	-138.9214
8.30	-140	0.68	-248.52	-140.6799
8.40	-140	-1.08	-249.41	-138.9214
8.50	-140	-1.08	-249.85	-138.9214
8.60	-140	0.68	-249.10	-140.6799
8.70	-140	0.68	-248.82	-140.6799
8.80	-140	0.68	-248.53	-140.6799
8.90	-140	-1.08	-249.42	-138.9214
9.00	-140	-4.60	-252.11	-135.4044
9.10	-140	2.44	-249.12	-142.4384
9.20	-140	-1.08	-250.45	-138.9214
9.30	-140	0.68	-249.71	-140.6799
9.40	-140	-1.08	-250.59	-138.9214
9.50	-140	0.68	-249.85	-140.6799
9.60	-140	-2.84	-251.86	-137.1629
9.70	-140	0.68	-250.66	-140.6799
9.80	-140	-1.08	-251.55	-138.9214
9.90	-140	0.68	-250.80	-140.6799
10.00	-70	68.92	-151.80	-138.9214
10.10	-70	63.65	-106.74	-133.6459
10.20	-70	44.30	-88.20	-114.3025
10.30	-70	24.96	-81.28	-94.9590
10.40	-70	12.65	-78.08	-82.6495
10.50	-70	0.34	-81.21	-70.3400
10.60	-70	-8.45	-86.58	-61.5475
10.70	-70	-10.21	-91.00	-59.7890
10.80	-70	-13.73	-97.30	-56.2720
10.90	-70	-11.97	-101.63	-58.0305
11.00	-70	-6.69	-103.07	-63.3060
11.10	-70	-4.94	-104.62	-65.0645
11.20	-70	-3.18	-105.48	-66.8230
11.30	-70	0.34	-104.43	-70.3400
11.40	-70	0.34	-104.29	-70.3400
11.50	-70	2.10	-102.90	-72.0985
11.60	-70	0.34	-103.22	-70.3400
11.70	-70	-1.42	-104.24	-68.5815
11.80	-70	0.34	-103.64	-70.3400
11.90	-70	2.10	-102.25	-72.0985
12.00	-70	0.34	-102.57	-70.3400
12.10	-70	-1.42	-103.59	-68.5815
12.20	-70	0.34	-103.00	-70.3400
12.30	-70	2.10	-101.61	-72.0985
12.40	-70	0.34	-101.93	-70.3400
12.50	-70	0.34	-101.79	-70.3400
12.60	-70	0.34	-101.64	-70.3400
12.70	-70	0.34	-101.50	-70.3400
12.80	-70	-1.42	-102.53	-68.5815
12.90	-70	0.34	-101.93	-70.3400
13.00	-70	0.34	-101.79	-70.3400
13.10	-70	-1.42	-102.81	-68.5815
13.20	-70	0.34	-102.21	-70.3400
13.30	-70	0.34	-102.07	-70.3400
13.40	-70	0.34	-101.93	-70.3400
13.50	-70	0.34	-101.79	-70.3400
13.60	-70	0.34	-101.65	-70.3400
13.70	-70	-1.42	-102.67	-68.5815
13.80	-70	0.34	-102.07	-70.3400
13.90	-70	0.34	-101.93	-70.3400
14.00	-70	0.34	-101.79	-70.3400
14.10	-70	0.34	-101.65	-70.3400
14.20	-70	-1.42	-102.67	-68.5815
14.30	-70	0.34	-102.08	-70.3400
14.40	-70	0.34	-101.93	-70.3400
14.50	-70	0.34	-101.79	-70.3400
14.60	-70	-1.42	-102.82	-68.5815
14.70	-70	0.34	-102.22	-70.3400
14.80	-70	0.34	-102.08	-70.3400
14.90	-70	0.34	-101.94	-70.3400
15.00	-70	0.34	-101.80	-70.3400
15.10	-70	-1.42	-102.82	-68.5815
15.20	-70	-3.18	-104.53	-66.8230
15.30	-70	-1.42	-104.67	-68.5815
15.40	-70	0.34	-104.07	-70.3400
15.50	-70	2.10	-102.68	-72.0985
15.60	-70	2.10	-101.78	-72.0985
15.70	-70	0.34	-102.10	-70.3400
15.80	-70	2.10	-100.71	-72.0985
15.90	-70	0.34	-101.03	-70.3400
16.00	-70	-1.42	-102.05	-68.5815
16.10	-70	0.34	-101.45	-70.3400
16.20	-70	0.34	-101.31	-70.3400
16.30	-70	0.34	-101.17	-70.3400
16.40	-70	0.34	-101.03	-70.3400
16.50	-70	0.34	-100.89	-70.3400
16.60	-70	-1.42	-101.91	-68.5815
16.70	-70	0.34	-101.31	-70.3400
16.80	-70	0.34	-101.17	-70.3400
16.90	-70	-1.42	-102.19	-68.5815
17.00	-70	0.34	-101.60	-70.3400
17.10	-70	-1.42	-102.62	-68.5815
17.20	-70	-3.18	-104.33	-66.8230
17.30	-70	0.34	-103.28	-70.3400
17.40	-70	2.10	-101.90	-72.0985
17.50	-70	0.34	-102.21	-70.3400
17.60	-70	0.34	-102.07	-70.3400
17.70	-70	2.10	-100.69	-72.0985
17.80	-70	-1.42	-102.15	-68.5815
17.90	-70	-1.42	-102.73	-68.5815
18.00	-70	0.34	-102.13	-70.3400
18.10	-70	0.34	-101.99	-70.3400
18.20	-70	0.34	-101.85	-70.3400
18.30	-70	0.34	-101.71	-70.3400
18.40	-70	0.34	-101.57	-70.3400
18.50	-70	0.34	-101.43	-70.3400
18.60	-70	0.34	-101.29	-70.3400
18.70	-70	0.34	-101.15	-70.3400
18.80	-70	0.34	-101.01	-70.3400
18.90	-70	-1.42	-102.03	-68.5815
19.00	-70	0.34	-101.43	-70.3400
