0.000	84	-21	0	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	0.00
0.004	92	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.104	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.204	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.304	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.404	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.504	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.604	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.704	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.804	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
0.904	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
1.004	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
1.104	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
1.204	84	-21	16	0	0	0.00	0.00	-21.00	-16.800	0.000	0.000	-16.80
1.304	84	-24	16	0	0	0.00	0.00	-24.00	-19.200	0.000	0.000	-16.80
1.404	88	-36	19	0	0	0.00	0.00	-36.00	-28.800	0.000	0.000	-19.20
1.504	88	-51	28	0	0	0.00	0.00	-51.00	-40.800	0.000	0.000	-28.80
1.604	84	-67	40	0	0	0.00	0.00	-67.00	-53.600	0.000	0.000	-40.80
1.704	88	-81	53	0	0	0.00	0.00	-81.00	-64.800	0.000	0.000	-53.60
1.804	88	-92	64	0	0	0.00	0.00	-92.00	-73.600	0.000	0.000	-64.80
1.904	88	-102	73	0	0	0.00	0.00	-102.00	-81.600	0.000	0.000	-73.60
2.004	148	-104	81	5	5	5.28	8.79	-112.79	-90.234	0.000	0.000	-81.60
2.104	116	-104	90	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-90.23
2.204	116	-104	83	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-83.20
2.304	116	-104	83	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-83.20
2.404	112	-104	83	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-83.20
2.504	116	-104	83	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-83.20
2.604	116	-104	83	5	0	5.28	0.00	-104.00	-83.200	0.000	0.000	-83.20
2.704	120	-106	83	5	0	5.28	0.00	-106.00	-84.800	0.000	0.000	-83.20
2.804	120	-108	84	5	0	5.28	0.00	-108.00	-86.400	0.000	0.000	-84.80
2.904	120	-109	86	5	0	5.28	0.00	-109.00	-87.200	0.000	0.000	-86.40
3.004	116	-111	87	5	0	5.28	0.00	-111.00	-88.800	0.000	0.000	-87.20
3.104	116	-116	88	5	0	5.28	0.00	-116.00	-92.800	0.000	0.000	-88.80
3.204	120	-119	92	5	0	5.28	0.00	-119.00	-95.200	0.000	0.000	-92.80
3.304	116	-124	95	5	0	5.28	0.00	-124.00	-99.200	0.000	0.000	-95.20
3.404	116	-134	99	5	0	5.28	0.00	-134.00	-107.200	0.000	0.000	-99.20
3.504	116	-140	107	5	0	5.28	0.00	-140.00	-112.000	0.000	0.000	-107.20
3.604	116	-151	112	5	0	5.28	0.00	-151.00	-120.800	0.000	0.000	-112.00
3.704	116	-160	120	5	0	5.28	0.00	-160.00	-128.000	0.000	0.000	-120.80
3.804	152	-159	128	-9	-14	-9.50	-24.62	-134.38	-107.505	0.000	0.000	-128.00
3.904	148	-160	107	-45	-36	-47.48	-63.31	-96.69	-77.355	0.000	0.000	-107.50
4.004	148	-160	77	-87	-42	-91.79	-73.86	-86.14	-68.914	0.000	0.000	-77.36
4.104	148	-160	68	-125	-38	-131.89	-66.82	-93.18	-74.542	0.000	0.000	-68.91
4.204	148	-160	74	-161	-36	-169.87	-63.31	-96.69	-77.355	0.000	0.000	-74.54
4.304	148	-160	77	-197	-36	-207.85	-63.31	-96.69	-77.355	0.000	0.000	-77.36
4.404	152	-160	77	-234	-37	-246.89	-65.06	-94.94	-75.948	0.000	0.000	-77.36
4.504	144	-160	75	-271	-37	-285.93	-65.06	-94.94	-75.948	0.000	0.000	-75.95
4.604	152	-160	75	-307	-36	-323.92	-63.31	-96.69	-77.355	0.000	0.000	-75.95
4.704	152	-160	77	-344	-37	-362.95	-65.06	-94.94	-75.948	0.000	0.000	-77.36
4.804	148	-160	75	-381	-37	-401.99	-65.06	-94.94	-75.948	0.000	0.000	-75.95
4.904	156	-159	75	-417	-36	-439.98	-63.31	-95.69	-76.555	0.000	0.000	-75.95
5.004	152	-160	76	-454	-37	-479.02	-65.06	-94.94	-75.948	0.000	0.000	-76.56
5.104	148	-160	75	-491	-37	-518.05	-65.06	-94.94	-75.948	0.000	0.000	-75.95
5.204	148	-160	75	-528	-37	-557.09	-65.06	-94.94	-75.948	0.000	0.000	-75.95
5.304	144	-160	75	-565	-37	-596.13	-65.06	-94.94	-75.948	0.000	0.000	-75.95
5.404	148	-160	75	-602	-37	-635.17	-65.06	-94.94	-75.948	0.000	0.000	-75.95
5.504	152	-160	75	-638	-36	-673.15	-63.31	-96.69	-77.355	0.000	0.000	-75.95
5.604	152	-160	77	-676	-38	-713.25	-66.82	-93.18	-74.542	0.000	0.000	-77.36
