=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.08 11:45:54 =~=~=~=~=~=~=~=~=~=~=~=
0.0-	-8	-28595.31	-140.68	-18.32	-5.0	165	-27094	-9	-28586.87	-158.26	-1.74	-0.521	-177.351	0.000	-165.50
32.278	152	-159	160	-27102	-8	-28595.31	-140.68	-18.32	-5.496	-343.01	ð-9	-28586.87	-158.26	-1.74	-0.521	-177.351	0.000	-165.50
32.278	152	-159	160	-27102	-8	-28595.31	-140.68	-18.32	-5.496	-343.01	ð0.000	84	-160	0	0	0	0.00	0.00	-160.00	-48.000	-1600.000	0.000	0.00
0.004	92	-160	208	0	0	0.00	0.00	-160.00	-48.000	-1760.000	0.000	-208.00
0.014	84	-160	208	0	0	0.00	0.00	-160.00	-48.000	-1760.000	0.000	-208.00
0.024	152	-160	208	-2	-2	-2.11	-35.17	-124.83	-37.449	-1408.300	0.000	-208.00
0.034	148	-160	197	-4	-2	-4.22	-35.17	-124.83	-37.449	-1408.300	0.000	-197.45
0.044	152	-156	197	-6	-2	-6.33	-35.17	-120.83	-36.249	-1368.300	0.000	-197.45
0.054	152	-157	196	-9	-3	-9.50	-52.75	-104.25	-31.274	-1202.450	0.000	-196.25
0.064	152	-157	191	-13	-4	-13.72	-70.34	-86.66	-25.998	-1026.600	0.000	-191.27
0.074	148	-157	185	-17	-4	-17.94	-70.34	-86.66	-25.998	-1026.600	0.000	-186.00
0.084	152	-158	185	-22	-5	-23.21	-87.92	-70.08	-21.023	-860.750	0.000	-186.00
0.094	152	-160	181	-26	-4	-27.43	-70.34	-89.66	-26.898	-1056.600	0.000	-181.02
0.104	152	-160	186	-31	-5	-32.71	-87.92	-72.08	-21.623	-880.750	0.000	-186.90
0.114	152	-160	181	-37	-6	-39.04	-105.51	-54.49	-16.347	-704.900	0.000	-181.62
0.124	148	-160	176	-43	-6	-45.37	-105.51	-54.49	-16.347	-704.900	0.000	-176.35
0.134	148	-158	176	-48	-5	-50.64	-87.92	-70.08	-21.023	-860.750	0.000	-176.35
0.144	152	-158	181	-55	-7	-58.03	-123.09	-34.91	-10.472	-509.050	0.000	-181.02
0.154	152	-160	170	-61	-6	-64.36	-105.51	-54.49	-16.347	-704.900	0.000	-170.47
0.164	152	-160	176	-68	-7	-71.75	-123.09	-36.91	-11.072	-529.050	0.000	-176.35
0.174	148	-160	171	-74	-6	-78.08	-105.51	-54.49	-16.347	-704.900	0.000	-171.07
0.184	152	-160	176	-81	-7	-85.46	-123.09	-36.91	-11.072	-529.050	0.000	-176.35
0.194	152	-159	171	-88	-7	-92.85	-123.09	-35.91	-10.772	-519.050	0.000	-171.07
0.204	152	-159	170	-95	-7	-100.23	-123.09	-35.91	-10.772	-519.050	0.000	-170.77
0.214	156	-160	170	-102	-7	-107.62	-123.09	-36.91	-11.072	-529.050	0.000	-170.77
0.224	152	-160	171	-109	-7	-115.01	-123.09	-36.91	-11.072	-529.050	0.000	-171.07
0.234	152	-160	171	-116	-7	-122.39	-123.09	-36.91	-11.072	-529.050	0.000	-171.07
0.244	148	-160	171	-124	-8	-130.83	-140.68	-19.32	-5.796	-353.201	0.000	-171.07
0.254	148	-160	165	-132	-8	-139.27	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.264	148	-159	165	-139	-7	-146.66	-123.09	-35.91	-10.772	-519.050	0.000	-165.80
0.274	148	-159	170	-146	-7	-154.04	-123.09	-35.91	-10.772	-519.050	0.000	-170.77
0.284	148	-159	170	-154	-8	-162.49	-140.68	-18.32	-5.496	-343.201	0.000	-170.77
0.294	148	-159	165	-162	-8	-170.93	-140.68	-18.32	-5.496	-343.201	0.000	-165.50
0.304	152	-160	165	-169	-7	-178.31	-123.09	-36.91	-11.072	-529.050	0.000	-165.50
0.314	152	-160	171	-178	-9	-187.81	-158.26	-1.74	-0.521	-177.351	0.000	-171.07
0.324	148	-160	160	-186	-8	-196.25	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.334	148	-160	165	-194	-8	-204.69	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.344	148	-158	165	-201	-7	-212.08	-123.09	-34.91	-10.472	-509.050	0.000	-165.80
0.354	152	-159	170	-209	-8	-220.52	-140.68	-18.32	-5.496	-343.201	0.000	-170.47
0.364	148	-159	165	-217	-8	-228.96	-140.68	-18.32	-5.496	-343.201	0.000	-165.50
0.374	156	-159	165	-226	-9	-238.45	-158.26	-0.74	-0.221	-167.351	0.000	-165.50
0.384	152	-160	160	-233	-7	-245.84	-123.09	-36.91	-11.072	-529.050	0.000	-160.22
0.394	148	-160	171	-241	-8	-254.28	-140.68	-19.32	-5.796	-353.201	0.000	-171.07
0.404	152	-160	165	-250	-9	-263.77	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.414	152	-160	160	-258	-8	-272.22	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.424	152	-160	165	-266	-8	-280.66	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.434	148	-160	165	-274	-8	-289.10	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.444	152	-159	165	-282	-8	-297.54	-140.68	-18.32	-5.496	-343.201	0.000	-165.80
0.454	156	-160	165	-291	-9	-307.03	-158.26	-1.74	-0.521	-177.351	0.000	-165.50
0.464	152	-160	160	-299	-8	-315.47	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.474	148	-160	165	-307	-8	-323.92	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.484	152	-159	165	-315	-8	-332.36	-140.68	-18.32	-5.496	-343.201	0.000	-165.80
0.494	156	-159	165	-324	-9	-341.85	-158.26	-0.74	-0.221	-167.351	0.000	-165.50
0.504	152	-159	160	-332	-8	-350.29	-140.68	-18.32	-5.496	-343.201	0.000	-160.22
0.514	152	-160	165	-340	-8	-358.73	-140.68	-19.32	-5.796	-353.201	0.000	-165.50
0.524	152	-160	165	-348	-8	-367.17	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.534	156	-160	165	-357	-9	-376.67	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.544	152	-160	160	-365	-8	-385.11	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.555	152	-160	165	-374	-9	-394.61	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.565	152	-160	160	-382	-8	-403.05	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.575	156	-160	165	-391	-9	-412.54	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.585	156	-160	160	-399	-8	-420.98	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.595	156	-160	165	-408	-9	-430.48	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.605	156	-159	160	-415	-7	-437.87	-123.09	-35.91	-10.772	-519.050	0.000	-160.52
0.615	160	-159	170	-424	-9	-447.36	-158.26	-0.74	-0.221	-167.351	0.000	-170.77
0.625	152	-159	160	-432	-8	-455.80	-140.68	-18.32	-5.496	-343.201	0.000	-160.22
0.635	156	-159	165	-441	-9	-465.30	-158.26	-0.74	-0.221	-167.351	0.000	-165.50
0.645	152	-160	160	-449	-8	-473.74	-140.68	-19.32	-5.796	-353.201	0.000	-160.22
0.655	148	-160	165	-457	-8	-482.18	-140.68	-19.32	-5.796	-353.201	0.000	-165.80
0.665	156	-160	165	-466	-9	-491.68	-158.26	-1.74	-0.521	-177.351	0.000	-165.80
0.675	152	-160	160	-474	-8	-500.12	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
0.685	152	-159	165	-482	-8	-508.56	-140.68	-18.32	-5.496	-343.201	0.000	-165.80
0.695	156	-160	165	-491	-9	-518.05	-158.26	-1.74	-0.521	-177.351	0.000	-165.50
0.705	152	-160	160	-499	-8	-526.49	-140.68	-19.32	-5.796	-353.201	0.000	-160.52
