0.00	-140	-141.76	-141.76	1.7585
0.00	-140	-140.00	-200.27	0.0000
0.10	-140	-103.07	-201.30	-36.9285
0.20	-140	-52.08	-201.82	-87.9250
0.30	-140	-29.21	-202.10	-110.7855
0.40	-140	-18.66	-202.21	-121.3365
0.50	-140	-13.39	-204.00	-126.6120
0.60	-140	-11.63	-206.67	-128.3704
0.70	-140	-9.87	-208.95	-130.1289
0.80	-140	-11.63	-212.73	-128.3704
0.90	-140	-8.11	-214.41	-131.8874
1.00	-140	-6.35	-216.09	-133.6459
1.10	-140	-4.60	-217.40	-135.4044
1.20	-140	-6.35	-219.51	-133.6459
1.30	-140	-4.60	-220.81	-135.4044
1.40	-140	-2.84	-221.66	-137.1629
1.50	-140	-4.60	-223.15	-135.4044
1.60	-140	-2.84	-224.01	-137.1629
1.70	-140	-1.08	-224.34	-138.9214
1.80	-140	-4.60	-225.90	-135.4044
1.90	-140	-1.08	-226.21	-138.9214
2.00	-140	0.68	-226.01	-140.6799
2.10	-140	-1.08	-226.34	-138.9214
2.20	-140	0.68	-226.14	-140.6799
2.30	-140	0.68	-225.93	-140.6799
2.40	-140	-1.08	-226.26	-138.9214
2.50	-140	-1.08	-226.60	-138.9214
2.60	-140	0.68	-226.39	-140.6799
2.70	-140	2.44	-225.64	-142.4384
2.80	-140	0.68	-225.43	-140.6799
2.90	-140	-2.84	-226.37	-137.1629
3.00	-140	0.68	-226.16	-140.6799
3.10	-140	-1.08	-226.50	-138.9214
3.20	-140	0.68	-226.29	-140.6799
3.30	-140	0.68	-226.08	-140.6799
3.40	-140	-1.08	-226.42	-138.9214
3.50	-140	0.68	-226.21	-140.6799
3.60	-140	0.68	-226.00	-140.6799
3.70	-140	-1.08	-226.34	-138.9214
3.80	-140	0.68	-226.13	-140.6799
3.90	-140	2.44	-225.38	-142.4384
4.00	-140	2.44	-224.63	-142.4384
4.10	-140	0.68	-224.41	-140.6799
4.20	-140	0.68	-224.20	-140.6799
4.30	-140	2.44	-223.46	-142.4384
4.40	-140	0.68	-223.24	-140.6799
4.50	-140	2.44	-222.50	-142.4384
4.60	-140	0.68	-222.28	-140.6799
4.70	-140	-2.84	-223.22	-137.1629
4.80	-140	0.68	-223.01	-140.6799
4.90	-140	-1.08	-223.35	-138.9214
5.00	-140	-1.08	-223.69	-138.9214
5.10	-140	2.44	-222.92	-142.4384
5.20	-140	-1.08	-223.27	-138.9214
5.30	-140	0.68	-223.06	-140.6799
5.40	-140	0.68	-222.85	-140.6799
5.50	-140	-1.08	-223.19	-138.9214
5.60	-140	0.68	-222.98	-140.6799
5.70	-140	2.44	-222.23	-142.4384
5.80	-140	0.68	-222.02	-140.6799
5.90	-140	2.44	-221.27	-142.4384
6.00	-140	0.68	-221.06	-140.6799
6.10	-140	-2.84	-222.00	-137.1629
6.20	-140	2.44	-221.23	-142.4384
6.30	-140	0.68	-221.01	-140.6799
6.40	-140	-2.84	-221.96	-137.1629
6.50	-140	2.44	-221.18	-142.4384
6.60	-140	0.68	-220.97	-140.6799
6.70	-140	-1.08	-221.31	-138.9214
6.80	-140	2.44	-220.54	-142.4384
6.90	-140	0.68	-220.33	-140.6799
7.00	-140	-1.08	-220.66	-138.9214
7.10	-140	-1.08	-221.00	-138.9214
7.20	-140	0.68	-220.79	-140.6799
7.30	-140	-1.08	-221.13	-138.9214
7.40	-140	2.44	-220.36	-142.4384
7.50	-140	0.68	-220.15	-140.6799
7.60	-140	-1.08	-220.49	-138.9214
7.70	-140	0.68	-220.28	-140.6799
7.80	-140	-1.08	-220.62	-138.9214
7.90	-140	-1.08	-220.95	-138.9214
8.00	-140	0.68	-220.74	-140.6799
8.10	-140	-1.08	-221.08	-138.9214
8.20	-140	0.68	-220.87	-140.6799
8.30	-140	0.68	-220.66	-140.6799
8.40	-140	0.68	-220.45	-140.6799
8.50	-140	-1.08	-220.79	-138.9214
8.60	-140	-2.84	-221.69	-137.1629
8.70	-140	0.68	-221.48	-140.6799
8.80	-140	0.68	-221.27	-140.6799
8.90	-140	-1.08	-221.61	-138.9214
9.00	-140	-1.08	-221.94	-138.9214
9.10	-140	-1.08	-222.28	-138.9214
9.20	-140	0.68	-222.07	-140.6799
9.30	-140	0.68	-221.86	-140.6799
9.40	-140	2.44	-221.11	-142.4384
9.50	-140	2.44	-220.35	-142.4384
9.60	-140	-1.08	-220.70	-138.9214
9.70	-140	-1.08	-221.04	-138.9214
9.80	-140	0.68	-220.83	-140.6799
9.90	-140	0.68	-220.62	-140.6799
10.00	-70	70.68	-149.94	-140.6799
10.10	-70	65.40	-133.99	-135.4044
10.20	-70	51.34	-133.47	-121.3365
10.30	-70	46.06	-122.24	-116.0610
10.40	-70	40.79	-112.30	-110.7855
10.50	-70	31.99	-110.06	-101.9930
10.60	-70	28.48	-101.99	-98.4760
10.70	-70	21.44	-99.32	-91.4420
10.80	-70	14.41	-97.55	-84.4080
10.90	-70	12.65	-94.53	-82.6495
11.00	-70	9.13	-92.60	-79.1325
11.10	-70	3.86	-91.64	-73.8570
11.20	-70	0.34	-91.54	-70.3400
11.30	-70	0.34	-91.43	-70.3400
11.40	-70	-1.42	-91.88	-68.5815
11.50	-70	-1.42	-92.32	-68.5815
11.60	-70	-1.42	-92.76	-68.5815
11.70	-70	-3.18	-93.76	-66.8230
11.80	-70	-1.42	-94.20	-68.5815
11.90	-70	-1.42	-94.64	-68.5815
12.00	-70	-1.42	-95.08	-68.5815
12.10	-70	0.34	-94.97	-70.3400
12.20	-70	-1.42	-95.42	-68.5815
12.30	-70	0.34	-95.31	-70.3400
12.40	-70	0.34	-95.21	-70.3400
12.50	-70	0.34	-95.10	-70.3400
12.60	-70	0.34	-95.00	-70.3400
12.70	-70	0.34	-94.89	-70.3400
12.80	-70	0.34	-94.79	-70.3400
12.90	-70	0.34	-94.68	-70.3400
13.00	-70	0.34	-94.58	-70.3400
13.10	-70	-1.42	-95.02	-68.5815
