0.00	0	0	0.00	0.00	0.00	0.00	0.00
0.10	0	0	0.00	0.00	0.00	0.00	0.00
0.20	0	0	0.00	0.00	0.00	0.00	0.00
0.30	0	0	0.00	0.00	0.00	0.00	0.00
0.40	0	0	0.00	0.00	0.00	0.00	0.00
0.50	0	0	0.00	0.00	0.00	0.00	0.00
0.60	0	0	0.00	0.00	0.00	0.00	0.00
0.70	0	0	0.00	0.00	0.00	0.00	0.00
0.80	0	0	0.00	0.00	0.00	0.00	0.00
0.90	0	0	0.00	0.00	0.00	0.00	0.00
1.00	0	0	0.00	0.00	0.00	0.00	0.00
1.10	0	0	0.00	0.00	0.00	0.00	0.00
1.20	0	0	0.00	0.00	0.00	0.00	0.00
1.30	0	0	0.00	0.00	0.00	0.00	0.00
1.40	0	0	0.00	0.00	0.00	0.00	0.00
1.50	0	0	0.00	0.00	0.00	0.00	0.00
1.60	0	0	0.00	0.00	0.00	0.00	0.00
1.70	0	0	0.00	0.00	0.00	0.00	0.00
1.80	0	0	0.00	0.00	0.00	0.00	0.00
1.90	0	0	0.00	0.00	0.00	0.00	0.00
2.00	0	0	0.00	0.00	0.00	0.00	0.00
2.10	0	0	0.00	0.00	0.00	0.00	0.00
2.20	0	0	0.00	0.00	0.00	0.00	0.00
2.30	0	0	0.00	0.00	0.00	0.00	0.00
2.40	0	0	0.00	0.00	0.00	0.00	0.00
2.50	0	0	0.00	0.00	0.00	0.00	0.00
2.60	0	0	0.00	0.00	0.00	0.00	0.00
2.70	0	0	0.00	0.00	0.00	0.00	0.00
2.80	0	0	0.00	0.00	0.00	0.00	0.00
2.90	0	0	0.00	0.00	0.00	0.00	0.00
3.00	0	109	109.00	109.00	1.09	0.00	0.00
3.10	22	109	87.00	87.00	1.96	0.00	110.09
3.20	50	109	59.00	59.00	2.55	0.00	88.96
3.30	52	109	57.00	57.00	3.12	0.00	61.55
3.40	47	109	62.00	62.00	3.74	0.00	60.12
3.50	43	109	66.00	66.00	4.40	0.00	65.74
3.60	47	109	62.00	62.00	5.02	0.00	70.40
3.70	47	109	62.00	62.00	5.64	0.00	67.02
3.80	47	109	62.00	62.00	6.26	0.00	67.64
3.90	47	109	62.00	62.00	6.88	0.00	68.26
4.00	47	109	62.00	62.00	7.50	0.00	68.88
4.10	43	109	66.00	66.00	8.16	0.00	69.50
4.20	50	109	59.00	59.00	8.75	0.00	74.16
4.30	50	109	59.00	59.00	9.34	0.00	67.75
4.40	49	109	60.00	60.00	9.94	0.00	68.34
4.50	49	109	60.00	60.00	10.54	0.00	69.94
4.60	47	109	62.00	62.00	11.16	0.00	70.54
4.70	50	109	59.00	59.00	11.75	0.00	73.16
4.80	50	109	59.00	59.00	12.34	0.00	70.75
4.90	52	109	57.00	57.00	12.91	0.00	71.34
5.00	50	109	59.00	59.00	13.50	0.00	69.91
5.10	50	109	59.00	59.00	14.09	0.00	72.50
5.20	49	109	60.00	60.00	14.69	0.00	73.09
5.30	49	109	60.00	60.00	15.29	0.00	74.69
5.40	54	109	55.00	55.00	15.84	0.00	75.29
5.50	54	109	55.00	55.00	16.39	0.00	70.84
5.60	49	109	60.00	60.00	16.99	0.00	71.39
5.70	54	109	55.00	55.00	17.54	0.00	76.99
5.80	54	109	55.00	55.00	18.09	0.00	72.54
5.90	52	109	57.00	57.00	18.66	0.00	73.09
6.00	54	109	55.00	55.00	19.21	0.00	75.66
6.10	56	109	53.00	53.00	19.74	0.00	74.21
6.20	52	109	57.00	57.00	20.31	0.00	72.74
6.30	56	109	53.00	53.00	20.84	0.00	77.31
6.40	54	109	55.00	55.00	21.39	0.00	73.84
6.50	56	109	53.00	53.00	21.92	0.00	76.39
6.60	54	109	55.00	55.00	22.47	0.00	74.92
6.70	56	109	53.00	53.00	23.00	0.00	77.47
6.80	56	109	53.00	53.00	23.53	0.00	76.00
6.90	56	109	53.00	53.00	24.06	0.00	76.53
7.00	52	109	57.00	57.00	24.63	0.00	77.06
7.10	54	109	55.00	55.00	25.18	0.00	81.63
7.20	56	109	53.00	53.00	25.71	0.00	80.18
7.30	58	109	51.00	51.00	26.22	0.00	78.71
7.40	58	109	51.00	51.00	26.73	0.00	77.22
7.50	58	109	51.00	51.00	27.24	0.00	77.73
7.60	58	109	51.00	51.00	27.75	0.00	78.24
7.70	58	109	51.00	51.00	28.26	0.00	78.75
7.80	59	109	50.00	50.00	28.76	0.00	79.26
7.90	58	109	51.00	51.00	29.27	0.00	78.76
8.00	56	109	53.00	53.00	29.80	0.00	80.27
8.10	59	109	50.00	50.00	30.30	0.00	82.80
8.20	56	109	53.00	53.00	30.83	0.00	80.30
8.30	61	109	48.00	48.00	31.31	0.00	83.83
8.40	61	109	48.00	48.00	31.79	0.00	79.31
8.50	56	109	53.00	53.00	32.32	0.00	79.79
8.60	61	109	48.00	48.00	32.80	0.00	85.32
8.70	61	109	48.00	48.00	33.28	0.00	80.80
8.80	61	109	48.00	48.00	33.76	0.00	81.28
8.90	58	109	51.00	51.00	34.27	0.00	81.76
9.00	58	109	51.00	51.00	34.78	0.00	85.27
9.10	63	109	46.00	46.00	35.24	0.00	85.78
9.20	63	109	46.00	46.00	35.70	0.00	81.24
9.30	58	109	51.00	51.00	36.21	0.00	81.70
9.40	63	109	46.00	46.00	36.67	0.00	87.21
9.50	59	109	50.00	50.00	37.17	0.00	82.67
9.60	59	109	50.00	50.00	37.67	0.00	87.17
9.70	65	109	44.00	44.00	38.11	0.00	87.67
9.80	65	109	44.00	44.00	38.55	0.00	82.11
9.90	59	109	50.00	50.00	39.05	0.00	82.55
10.00	59	109	50.00	50.00	39.55	0.00	89.05
10.10	66	109	43.00	43.00	39.98	0.00	89.55
10.20	61	109	48.00	48.00	40.46	0.00	82.98
10.30	65	109	44.00	44.00	40.90	0.00	88.46
10.40	65	109	44.00	44.00	41.34	0.00	84.90
10.50	65	109	44.00	44.00	41.78	0.00	85.34
10.60	59	109	50.00	50.00	42.28	0.00	85.78
10.70	66	109	43.00	43.00	42.71	0.00	92.28
10.80	66	109	43.00	43.00	43.14	0.00	85.71
10.90	65	109	44.00	44.00	43.58	0.00	86.14
11.00	66	109	43.00	43.00	44.01	0.00	87.58
11.10	61	109	48.00	48.00	44.49	0.00	87.01
11.20	66	109	43.00	43.00	44.92	0.00	92.49
11.30	68	109	41.00	41.00	45.33	0.00	87.92
11.40	61	109	48.00	48.00	45.81	0.00	86.33
11.50	68	109	41.00	41.00	46.22	0.00	93.81
11.60	63	109	46.00	46.00	46.68	0.00	87.22
11.70	68	109	41.00	41.00	47.09	0.00	92.68
11.80	68	109	41.00	41.00	47.50	0.00	88.09
11.90	63	109	46.00	46.00	47.96	0.00	88.50
12.00	65	109	44.00	44.00	48.40	0.00	93.96
12.10	68	109	41.00	41.00	48.81	0.00	92.40
12.20	65	109	44.00	44.00	49.25	0.00	89.81
12.30	68	109	41.00	41.00	49.66	0.00	93.25
12.40	70	109	39.00	39.00	50.05	0.00	90.66
12.50	66	109	43.00	43.00	50.48	0.00	89.05
12.60	68	109	41.00	41.00	50.89	0.00	93.48
12.70	68	109	41.00	41.00	51.30	0.00	91.89
12.80	70	109	39.00	39.00	51.69	0.00	92.30
12.90	68	109	41.00	41.00	52.10	0.00	90.69
13.00	68	109	41.00	41.00	52.51	0.00	93.10
13.10	70	109	39.00	39.00	52.90	0.00	93.51
13.20	70	109	39.00	39.00	53.29	0.00	91.90
13.30	65	109	44.00	44.00	53.73	0.00	92.29
13.40	72	109	37.00	37.00	54.10	0.00	97.73
13.50	70	109	39.00	39.00	54.49	0.00	91.10
13.60	66	109	43.00	43.00	54.92	0.00	93.49
13.70	72	109	37.00	37.00	55.29	0.00	97.92
13.80	70	109	39.00	39.00	55.68	0.00	92.29
13.90	72	109	37.00	37.00	56.05	0.00	94.68
14.00	66	109	43.00	43.00	56.48	0.00	93.05
14.10	72	109	37.00	37.00	56.85	0.00	99.48
14.20	72	109	37.00	37.00	57.22	0.00	93.85
14.30	72	109	37.00	37.00	57.59	0.00	94.22
14.40	72	109	37.00	37.00	57.96	0.00	94.59
14.50	66	109	43.00	43.00	58.39	0.00	94.96
