0.000	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	478	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.002	32	480	-16	16	0	0	0.00	0.00
0.002	32	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	479	-17	17	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.104	36	480	-16	16	0	0	0.00	0.00
0.205	32	479	-17	17	0	0	0.00	0.00
0.205	32	479	-17	17	0	0	0.00	0.00
0.205	32	479	-17	17	0	0	0.00	0.00
0.205	32	479	-17	17	0	0	0.00	0.00
0.205	32	479	-17	17	0	0	0.00	0.00
